SessionID,IS-session,Poster ID,Paper Title,著者リスト,CMT著者名,英文タイトル | English title,会議・論文誌名の入力 | Enter the name of the conference/journal
IS2,IS2-B-6,IS2-182,視点推定に基づくカメラアーム制御による物体姿勢推定精度の向上,"水野智貴, 矢橋和也, 田崎豪 (名城大)",,,
IS2,IS2-B-6,IS2-183,3D Spatial Grounding in Virtual Environments: A VirtualHome2KG Study,"Swe Nwe Nwe Htun, Shusaku Egami (AIST), Takanori Ugai (AIST, Fujitsu), Yijun Duan, Ken Fukuda (AIST)",Swe Nwe Nwe Htun (National Institute of Advanced Industrial Science and Technology)*; Shusaku  Egami (National Institute of Advanced Industrial Science and Technology); Takanori  Ugai (National Institute of Advanced Industrial Science and Technology; Fujitsu Limited); Yijun  Duan (National Institute of Advanced Industrial Science and Technology); Ken Fukuda (National Institute of Advanced Industrial Science and Technology),,
IS2,IS2-B-6,IS2-184,目的地を考慮したデータ駆動型歩行者モデルの構築,"三輪珠嶺, 大西正輝 (筑波大, 産総研)",,,
IS2,IS2-B-6,IS2-185,装着型センサを用いた手形状深度画像再構成手法,"久保勇貴 (NTT), 志築文太郎 (筑波大)",,,
IS2,IS2-B-6,IS2-186,個人の視覚特性に合わせた画像強調エージェント,"馬渕佑真, 小篠裕子 (電機大)",,,
IS2,IS2-B-6,IS2-187,AlchemyCode: 重ね合わせ可能な魔法陣風2Dマーカー,"平野稔祐, 小池英樹 (東工大)",,,
OS3-A,IS3-A-4,OS3-A-01,偏光計測系と分類器の同時最適化による材質認識,"有川尚輝, 前田涼汰, 日浦慎作 (兵庫県立大)",,,
OS3-A,IS3-A-4,OS3-A-02,Action-Agnostic Point-Level Supervision for Temporal Action Detection,"Shuhei M. Yoshida, Takashi Shibata, Makoto Terao (NEC), Takayuki Okatani (Tohoku Univ., RIKEN), Masashi Sugiyama (RIKEN, Univ. of Tokyo)",Shuhei M Yoshida (NEC Corporation)*; Takashi Shibata (NEC Corporation); Makoto Terao (NEC Corporation); Takayuki Okatani (Tohoku University/RIKEN AIP); Masashi Sugiyama (RIKEN/The University of Tokyo),,
OS3-A,IS3-A-4,OS3-A-03,符号化開口と拡散モデルを用いた単一ボケ画像からの深度再構成,"河内穂高, 中村友哉, 長原一, 八木康史 (阪大)",Hodaka Kawachi (Osaka University)*; Tomoya Nakamura (Osaka University); Hajime Nagahara (Osaka University); Prof. Yasushi Yagi (Osaka University),Single-Image Depth from Defocus with Coded Aperture and Diffusion Posterior Sampling,
OS3-A,IS3-A-4,OS3-A-04,Learning Object States from Actions via Large Language Models,"Masatoshi Tateno (Univ. of Tokyo, AIST), Takuma Yagi (AIST), Ryosuke Furuta, Yoichi Sato (Univ. of Tokyo)","Masatoshi Tateno (Institute of Industrial Science, The University of Tokyo)*; Takuma Yagi (National Institute of Advanced Industrial Science and Technology (AIST)); Ryosuke Furuta (The University of Tokyo); Yoichi Sato (University of Tokyo)",Learning Object States from Actions via Large Language Models,
OS3-A,IS3-A-4,OS3-A-05,Anatomical 3D Style Transfer Enables Efficient Federated Learning with Extremely Low Communication Costs,"Yuto Shibata (Keio Univ.), Yasunori Kudo, Yohei Sugawara (PFN)","YUTO SHIBATA (Keio university)*; Yasunori Kudo (Preferred Networks, Inc.); Yohei Sugawara (Preferred Networks, Inc.)",,
OS3-A,IS3-A-4,OS3-A-06,Prototypeに基づいたAttentionによるLearning from Label Proportions,"松尾信之介 (九大), 末廣大貴 (横浜市大), 計良宥志 (千葉大), 内田誠一, 備瀬竜馬 (九大)",,,
OS3-A,IS3-A-4,OS3-A-07,追加学習された拡散モデルに対するメンバーシップ推論,"池内健心, 毛家豊, 郁青 (東大), 入江豪 (東京理科大), 相澤清晴 (東大)",Kengo Ikeuchi (The University of Tokyo)*; Jiafeng Mao (The University of Tokyo); Qing Yu (The University of Tokyo); Go Irie (Tokyo University of Science); Kiyoharu Aizawa (The University of Tokyo),Membership inference against fine-tuned diffusion models,
OS3-A,IS3-A-4,OS3-A-08,Latent Optimization for Training-Free Sketch-Guided Diffusion,"Sandra Zhang Ding, Jiafeng Mao, Kiyoharu Aizawa (Univ. of Tokyo)",Sandra Zhang Ding (The University of Tokyo)*; Jiafeng Mao (The University of Tokyo); Kiyoharu Aizawa (The University of Tokyo),,
OS3-A,IS3-A-4,OS3-A-09,Scaling Backwards: Minimal Synthetic Pre-training?,"田所龍 (産総研, 東北大), 中村凌 (産総研, 福岡大), 山田亮佑 (産総研, 筑波大), Yuki M. Asano (Univ. of Amsterdam), Iro Laina, Christian Rupprecht (Univ. of Oxford), 井上中順, 横田理央 (東工大), 片岡裕雄 (産総研)","Ryu Tadokoro (Tohoku University)*; Ryo Nakamura (Fukuoka University, National Institute of Advanced Industrial Science and Technology (AIST)); Ryosuke Yamada (University of Tsukuba, National Institute of Advanced Industrial Science and Technology (AIST)); Yuki M Asano (University of Amsterdam); Iro Laina (University of Oxford); Christian Rupprecht (University of Oxford); Nakamasa Inoue (Tokyo Institute of Technology); Rio Yokota (Tokyo Institute of Technology); Hirokatsu Kataoka (National Institute of Advanced Industrial Science and Technology (AIST))",Scaling Backwards: Minimal Synthetic Pre-training?,
OS3-A,IS3-A-4,OS3-A-10,画像超解像における学習データ構築の再考,"大谷豪 (慶大, 産総研), 田所龍 (産総研), 山田亮佑 (筑波大, 産総研), Yuki Asano (Univ. of Amsterdam), Iro Laina, Christian Rupprecht (Univ. of Oxford), 井上中順, 横田理央 (東工大, 産総研), 片岡裕雄 (産総研), 青木義満 (慶大, 産総研)","Go Ohtani (Keio University)*; Ryu Tadokoro (Tohoku University); Ryosuke Yamada (University of Tsukuba, National Institute of Advanced Industrial Science and Technology (AIST)); Yuki M Asano (University of Amsterdam); Iro Laina (University of Oxford); Christian Rupprecht (University of Oxford); Nakamasa Inoue (Tokyo Institute of Technology); Rio Yokota (Tokyo Institute of Technology); Hirokatsu Kataoka (National Institute of Advanced Industrial Science and Technology (AIST)); Yoshimitsu Aoki (Keio University)",Rethinking Construction of Training Data in Image Super-Resolution,
IS3,IS3-A-6,IS3-001,Geometricベースのセルフキャリブレーション: 建設環境下における重機搭載カメラ自動校正の実現,"大関一輝 (慶大), 園山昌司 (小松製作所), 青木義満 (慶大)",,,
IS3,IS3-A-6,IS3-002,LSegのラベル予測確率分布を用いた特徴場の学習法,"鈴木拓実, 伊藤颯汰, 加藤邦人 (岐阜大), 相澤宏旭 (広島大)",,,
IS3,IS3-A-6,IS3-003,反射および屈折を考慮したニューラル放射輝度場,"金佑錫 (東大), 吹上大樹 (NTT), 大石岳史 (東大)",,,
IS3,IS3-A-6,IS3-004,偏光ライトフィールドに基づく鏡面物体の形状復元,"中川俊輔, 川原僚 (九工大), 岡部孝弘 (岡山大)",,,
IS3,IS3-A-6,IS3-005,自己教師型学習に基づく光線空間の符号化撮像,"井上智紀, 高橋桂太, 石川裕也, 羽渕柊志, 都竹千尋, 藤井俊彰 (名大), 長原一 (阪大)",Tomoki Inoue (Nagoya University)*; Keita Takahashi (Nagoya University); Yuya Ishikawa (Nagoya University); Shuji Habuchi (Nagoya University); Chihiro Tsutake (Nagoya University); Toshiaki Fujii (Nagoya Univ.); Hajime Nagahara (Osaka University),Self-Supervised Approach to Coded Light-Field Acquisition,
IS3,IS3-A-6,IS3-006,Real-SRGD: 分類器無しガイダンスによる実世界超解像向け拡散モデルの画像品質改善,"土井賢治, 岡田俊太郎, 吉橋亮太, 片岡裕雄 (LINEヤフー)",Kenji Doi (LY Corporation)*; Shuntaro Okada (LY corporation); Ryota Yoshihashi (LY Corporation); Hirokatsu Kataoka (LY Cooperation),Real-SRGD: Enhancing Real-World Image Super-Resolution with Classifier-Free Guided Diffusion,
IS3,IS3-A-6,IS3-007,Mitigating Temporal Illumination Variation in Whisk-broom Hyperspectral Imaging using Dual-Perpendicular Scans,"Suzan Joseph Kessy, Takuya Funatomi, Kazuya Kitano, Yuki Fujimura (NAIST), Takahiro Kushida (Ritsumeikan Univ.), Guillaume Caron (Univ. of Picardie Jules Verne, AIST), El Mustapha Mouaddib (Univ. of Picardie Jules Verne), Yasuhiro Mukaigawa (NAIST)",Suzan J Kessy (Nara Institute of Science and Technology)*; Takuya Funatomi (Nara Institute of Science and Technology); Kazuya Kitano (Nara Institute of Science and Technology); Yuki Fujimura (Nara Institute of Science and Technology); Takahiro Kushida (Ritsumeikan University); Guillaume Caron (Universite de Picardie Jules Verne); El Mustapha Mouaddib (Universite de Picardie Jules Verne); Yasuhiro Mukaigawa (NAIST),,
IS3,IS3-A-6,IS3-008,符号化開口とイベントによる光線空間の高効率撮像,"羽渕柊志, 高橋桂太, 都竹千尋, 藤井俊彰 (名大), 長原一 (阪大)",,,
IS3,IS3-A-6,IS3-009,単一光子検出器を用いた散乱媒体下でのNLOSイメージング,"久本直毅, 中田健太, 前田涼汰, 日浦慎作 (兵庫県立大)",,,
IS3,IS3-A-6,IS3-010,偏光と陰に基づく屈折率未知のワンショット法線推定,"吉田百花, 川原僚 (九工大), 岡部孝弘 (岡山大)",,,
IS3,IS3-A-6,IS3-011,繊維製品のキズ検査のための近接光源照度差ステレオにおける照明最適化の検討,"坂本大地, 西川由馬, 坂上文彦, 佐藤淳 (名工大)",,,
IS3,IS3-A-6,IS3-012,直交射影に基づく点特徴と線特徴を用いたハイブリッドなカメラ姿勢推定,"松下侑聖, 菅谷保之 (豊橋技科大)",,,
IS3,IS3-A-6,IS3-013,Attention Guided Odometry: Enchancing RGB-D SLAM with Task-Specific Network Attention,"Ali Caglayan, Nevrez Imamoglu (AIST), Oguzgan Guclu (Sahibinden), Ali Osman Serhatoglu, Ahmet Burak Can (Hacettepe Univ.)","Ali Caglayan (National Institute of Advanced Industrial Science and Technologhy (AIST), Tokyo, Japan); Nevrez Imamoglu (AIST)*; Oguzhan Guclu (Ahi Evran University); Ali Osman Serhatoglu  (Hacettepe University); Ahmet Burak Can (Hacettepe University)",,
IS3,IS3-A-6,IS3-014,Articulated Gaussian Splatting via GridShift,"Shengze Zhong, Takafumi Taketomi (CyberAgent)",Shengze Zhong (CyberAgent)*; Takafumi Taketomi (CyberAgent),,
IS3,IS3-A-6,IS3-015,合成ぼけ画像評価を用いた多層画像生成法,"上田栞, 斎藤英雄 (慶大), 森尚平 (グラーツ工科大)",,,
IS3,IS3-A-6,IS3-016,人体骨格推定を用いた単眼深度推定器のスケール復元,"新庄康太, 金井嵩幸, 森優人 (トヨタ自動車)",Kota Shinjo (Toyota Motor Corporation)*; Takayuki Kanai (Toyota Motor Corporation); Yuto Mori (Toyota Motor Corporation),Scale Recovery of Monocular Depth Estimator Using Human Pose Estimation,
IS3,IS3-A-6,IS3-017,特徴点マッチングを用いた画像処理によるマウス脳形状の三次元モデルの構築,"Li Peizhao, 遠里由佳子 (立命館大)",,,
IS3,IS3-A-6,IS3-018,Neural Active Structure-from-Motion,"Kazuto Ichimaru, Takaki Ikeda, Diego Thomas, Takafumi Iwaguchi, Hiroshi Kawasaki (Kyushu Univ.)","Kazuto Ichimaru (Fujitsu Defense & National Security, Ltd.)*; takaki ikeda (kyushu university); Diego Thomas (Kyushu University); Takafumi Iwaguchi (Kyushu Univ.); Hiroshi Kawasaki (Kyushu univ.)",,
IS3,IS3-A-6,IS3-019,多視点カラー画像と偏光情報を組み合わせた信頼性に基づく高精細な3次元形状復元,"深井高輝, 山藤浩明, 大倉史生 (阪大), Heng Guo, Yufei Han (Beijing Univ. of Posts and Telecommunications), 松下康之 (阪大)",,,
IS3,IS3-A-6,IS3-020,ユークリッド距離による拘束条件を用いた密なバンドル調整,"大川快 (東工大), 櫻田健 (産総研), 横田理央 (東工大)",,,
IS3,IS3-A-6,IS3-021,Warm-Start NeRF：NeRFに基づく光線空間の学習 における汎化型エンコーダを用いた高速化,"西尾拓人, 都竹千尋, 高橋桂太, 藤井俊彰 (名大)",Takuto Nishio (Nagoya University)*; Chihiro Tsutake (Nagoya University); Keita Takahashi (Nagoya University); Toshiaki Fujii (Nagoya Univ.),Warm-Start NeRF: Acceleration Using a Generalization Encoder in Learning Light Fields Based on NeRF,
IS3,IS3-A-6,IS3-022,視差算出におけるマッチングコストの再考,遠藤健 (日立),"Takeshi Endo (Hitachi, Ltd.)*",Rethinking Matching Cost in Disparity Estimation,
IS3,IS3-A-6,IS3-023,Dynamic NeRFにおける未知の時刻に対する推論の性能評価,"野口憲人, 北田裕之, 奥山隆文, 武田知典 (NTT)",,,
IS3,IS3-A-6,IS3-024,四足歩行動物に対する多個体3D姿勢追跡,"尾﨑翠 (京都女子大, 奈良先端大), 久保孝富, 中島新菜, 宮井菜名子, 丸野由希 (奈良先端大), 永澤美保 (麻布大)",,,
IS3,IS3-A-6,IS3-025,イベントカメラによる三次元人体スキャンにおける三次元表現の検討,"香山楷, 芝慎太朗, 青木義満 (慶大)",Kai Kohyama (Keio University)*; Shintaro Shiba (Keio University); Yoshimitsu Aoki (Keio University),A Study on Different 3D Representations for Event-based 3D Human Scan,
IS3,IS3-A-6,IS3-026,多視点動画からの一貫した三次元顔メッシュ生成手法の検証と性能改善の検討,"金田綾乃, 櫻井快勢, 武富貴史 (サイバーエージェント)",,,
IS3,IS3-A-6,IS3-027,動画生成における文字崩れの評価のためのデータセットと評価指標の提案,"青嶋雄大, 西村太一, 近藤雅芳 (LINEヤフー)",,,
IS3,IS3-A-6,IS3-028,スケジューリング機能を導入したデータ拡張による知識蒸留の改善,"高橋聡太, 古川優汰, 森稔 (神奈川工科大)",,,
IS3,IS3-A-6,IS3-029,運転負荷予測のための走行画像データセット構築,"玉山敦也 (東工大), 佐藤育郎 (デンソーアイティーラボラトリ), 池畑諭 (NII)",,,
IS3,IS3-A-6,IS3-030,画像生成AIを利用した眼底画像のデータ拡張,"大平都雲, 西口敏司 (阪工大), 豊浦正広 (山梨大)",,,
IS3,IS3-A-6,IS3-031,Cancer Cytoplasm Segmentation from Cell Image Based on Transfer Learning,"Rebeka Sultana, Hibiki Horibe, Tomoaki Murakami, Ikuko Shimizu (Tokyo Univ. of Agriculture and Technology)",Rebeka Sultana (Tokyo University of Agriculture and Technology)*; Hibiki Horibe (Tokyo University of Agriculture and Technology); Tomoaki Murakami (Tokyo University of Agriculture and Technology); Ikuko Shimizu (Tokyo University of Agriculture and Technology),,
IS3,IS3-A-6,IS3-032,コウキクサの成長率推定：葉の領域認識と葉の外形的特徴への着目を組み合わせた手法,"奥田萌莉, 石澤秀紘, 大島裕明 (兵庫県立大)",,,
IS3,IS3-A-6,IS3-033,複素ニューラルネットワークを用いたToF計測における霧の影響除去,"李錚, 櫛田貴弘, 田中賢一郎 (立命館大)",,,
IS3,IS3-A-6,IS3-034,Mixed-precision Supernet Training from Vision Foundation Models using Low Rank Adapter,"Yuiko Sakuma, Masakazu Yoshimura, Junji Otsuka, Atsushi Irie, Takeshi Ohashi (Sony Group)",Yuiko Sakuma (Sony Group Corporation)*; Masakazu Yoshimura (Sony Group Corporation); Junji Otsuka (Sony Group Corporation); Atsushi Irie (Sony Group Corporation); Takeshi Ohashi (Sony Group Corporation),Mixed-precision Supernet Training from Vision Foundation Models using Low Rank Adapter,
IS3,IS3-A-6,IS3-035,Data Pruningにおける蒸留を用いた特徴空間の再構成,"東遼太, 和田俊和 (和歌山大)",Ryota Higashi (Wakayama university)*; Toshikazu Wada (Wakayama University),Feature Space Reconstruction Using Knowledge Distillation in Data Pruning,
IS3,IS3-A-6,IS3-036,Mono+Sub：単眼画像と付加情報による光線空間符号化,"今津良祐, 都竹千尋, 高橋桂太, 藤井俊彰 (名大)",Ryosuke Imazu (Nagoya University)*; Chihiro Tsutake (Nagoya University); Keita Takahashi (Nagoya University); Toshiaki Fujii (Nagoya Univ.),Mono+Sub: Compressing Light Field as Monocular Image and Subsidiary Data,
IS3,IS3-A-6,IS3-037,視覚言語モデルを用いたパノプティックシーングラフ生成,"許敬斌, 柳井啓司 (電通大)",,,
IS3,IS3-A-6,IS3-038,モード接続経路におけるモデルの注目特徴の連続的変化,"日比野祐樹, 川本一彦, 計良宥志 (千葉大)",,,
IS3,IS3-A-6,IS3-039,集合データを対象とした識別と生成のマルチタスク学習と信頼度較正への応用,"佐藤史興, 早志英朗, 長原一 (阪大)",,,
IS3,IS3-A-6,IS3-040,世界モデルにおける環境変化への効率的な適応,"中尾亮, 坂井亮介, 白石壮馬 (NEC)",,,
IS3,IS3-A-6,IS3-041,Hypergraph-enhanced Spatio-Temporal Transformer for Nurse Activity Recognition,"Xinyue Li, Jiaqing Liu (Ritsumeikan Univ.), Yu Wang (Hitotsubashi Univ.), Jien Kato (Kochi Univ. of Technology)",Xinyue Li (Ritsumeikan University)*; Jiaqing Liu (ritsumeikan); Yu Wang (Hitotsubashi University); Jien Kato (Kochi University of Technology),,
IS3,IS3-A-6,IS3-042,欠損補完に基づく画像異常検知に対してマスクサイズが与える影響の評価,"古里和暉, 中西慶一, 徳永旭将 (九工大)",,,
IS3,IS3-A-6,IS3-043,Flashback機構を用いたTransformersとMambaのメモリ効率化と高速化,関井大気 (サイバーエージェント),Taiki Sekii (Cyberagent)*,Memory Optimization and Acceleration of Transformers and Mamba via Flashback Mechanism,
IS3,IS3-A-6,IS3-044,線対称サンプルを含む場合のクラスタリングのためのLine-symmetrical Sample k-means++の提案,"宮部大翔, 米田駿介, 井上路子, 西山正志 (鳥取大)",,,
IS3,IS3-A-6,IS3-045,グラフ最近傍探索のための再帰的部分グラフ量子化,"増田颯天 (東大), 塩川浩昭 (筑波大), 松井勇佑 (東大)",Hayate Masuda (The University of Tokyo)*; Hiroaki Shiokawa (University of Tsukuba); Yusuke Matsui (The University of Tokyo),Recursive Subgraph Quantization for Approximate Nearest Neighbor Search,
IS3,IS3-A-6,IS3-046,多数派クラスラベルからの学習を目的とした数え上げネットワーク,"志久開人, 松尾信之介, 末廣大貴, 備瀬竜馬 (九大)",,,
IS3,IS3-A-6,IS3-047,下肢マーカーレスモーションキャプチャーシステムを用いたパーキンソン病の疾患弁別と重症度推定,"和田浩武, 野村泰信, 中村晃大 (阪大), 遠藤卓行 (大阪刀根山医療センター), 八木康史, 中村亨 (阪大)",,,
IS3,IS3-A-6,IS3-048,ドメイン汎化学習のための軽量な損失関数,"重藤優太郎, 新保仁 (千葉工大, 理研), 吉川友也, 竹内彰一 (千葉工大)",,,
IS3,IS3-A-6,IS3-049,Exploring Prediction Targets in Masked Image Modeling,"Lang Huang, Toshihiko Yamasaki (Univ. of Tokyo)",Lang Huang (The University of Tokyo)*; Toshihiko Yamasaki (The University of Tokyo),,
IS3,IS3-A-6,IS3-050,スパイキングニューラルネットワークを用いた自動概念生成,"片山淳, 村崎和彦, 谷田隆一 (NTT)",Atsushi Katayama (NTT Corporation)*; Kazuhiko Murasaki (NTT Corporation); Ryuichi Tanida (NTT Corporation),Automatic Concept Generation Using Spiking Neural Networks,
IS3,IS3-A-6,IS3-051,Polya-Gamma拡張に基づくテンソルネットワークロジスティック回帰のためのEMアルゴリズム,"山内直也, 水野湧太, 本谷秀堅 (名工大), 横田達也 (名工大, 理化学研究所)",,,
IS3,IS3-A-6,IS3-052,多目的最適化問題の一意解のための特異点論応用（第三報）,"加葉田雄太朗 (長崎大), 内田誠一 (九大)",,,
IS3,IS3-A-6,IS3-053,M推定された勾配に基づく確率的勾配降下法,"相澤宏旭, 福田幸平, 栗田多喜夫 (広島大)",,,
IS3,IS3-A-6,IS3-054,TDiffCF: Trainable Diffusion Model for Collaborative Filtering,"Chi Zhang, Toshihiko Yamasaki (Univ. of Tokyo)",Chi Zhang (The University of Tokyo)*; Toshihiko Yamasaki (The University of Tokyo),,
IS3,IS3-A-6,IS3-055,学習活動ログを用いたAt-risk学生の早期検出：学習活動予測ネットワークの活用,"尾﨑優也, 出口大輔 (名大), 久徳遙矢 (愛知工科大), 村瀬洋 (名大)",,,
IS3,IS3-A-6,IS3-056,協調フィルタリングにおける潜在因子モデルの埋め込み表現のICAを用いた線形的構造の分析,"岡村洋希, 前田圭介, 藤後廉, 小川貴弘, 長谷山美紀 (北大)",,,
IS3,IS3-A-6,IS3-057,多様な環境間でのメタ知識共有に基づく粒状食材の定量把持制御,"深田紘希, 島田伸敬 (立命館大), 本田敦, 吉浦竜一, 枡岡久子 (ニップン)",,,
IS3,IS3-A-6,IS3-058,ブラックボックス視覚言語モデルのためのFew-Shot教師なしプロンプト学習,"豊岡真知, 宮井淳行, 郁青 (東大), 入江豪 (東京理科大), 相澤清晴 (東大)",Mashiro Toyooka (The University of Tokyo)*; Atsuyuki Miyai (The University of Tokyo); Qing Yu (The University of Tokyo); Go Irie (Tokyo University of Science); Kiyoharu Aizawa (The University of Tokyo),Few-Shot Unsupervised Prompt Learning for Black-Box Vision-Language Models,
IS3,IS3-A-6,IS3-059,Contrastive Lossを導入したEMP-SSLによる自己教師ありオンライン継続学習,"今井孝洋, 林尚斗, 平川翼, 山下隆義, 藤吉弘亘 (中部大)",koyo Imai (Chubu University)*; Naoto Hayashi (Chubu University); Tsubasa Hirakawa (Chubu University); Takayoshi Yamashita (Chubu University); Hironobu Fujiyoshi (Chubu Univ.),Self-Supervised Online Continual Learning by EMP-SSL with Contrastive Loss,
IS3,IS3-A-6,IS3-060,拡散モデルを用いた意味領域分割のための擬似マスク生成における教師なしドメイン適応,"大塚雄也, 吉橋亮太, 土井賢治, 田中智大 (LINEヤフー)",Yuya Otsuka (LY Corporation)*; Ryota Yoshihashi (LY Corporation); Kenji Doi (LY Corporation); Tomohiro Tanaka (LY Corporation),Unsupervised Domain Adaptation for Pseudo-Mask Generation in Semantic Segmentation Using Diffusion Models,
IS3,IS3-A-6,IS3-061,スコア重みと関連性スコアの重みづけ統合よるVision Transformerの判断根拠の可視化,"佐合建人, 堀田一弘 (名城大)",,,
IS3,IS3-A-6,IS3-062,LPT Dataset: 画像プライバシー認識を目的とした大規模言語モデルによるプライバシーテキストデータセットの構築,"入澤優太 (青学大), 伊東聖矢 (NICT), 栗田修平 (理研), 赤坂亮太 (阪大), 大西正輝 (産総研), 大原剛三 (青学大), 櫻田健 (産総研)",,,
IS3,IS3-A-6,IS3-063,DNNモデルの学習過程におけるModel Extraction Attackに対する頑健性について,"平本麗弥, 前田英作 (電機大)",,,
IS3,IS3-A-6,IS3-064,動作認識における複数データセット学習のための固有LoRAと共有LoRA,"木全潤, 玉木徹 (名工大)",,,
IS3,IS3-A-6,IS3-065,Multi-object event graph representation learning for Video Question Answering,"Yanan Wang, Shuichiro Haruta, Donghuo Zeng, Mori Kurokawa (KDDI Research)","Yanan Wang (KDDI Research)*; Shuichiro Haruta (KDDI Research, Inc.); Donghua Zeng (KDDI Research); Mori Kurokawa (KDDI Research, Inc.)",,
IS3,IS3-A-6,IS3-066,A Decoupled Knowledge Distillation Approach for RGB-to-Infrared Video Action Recognition,"Zhenzhen Quan (Shandong Univ., Nagoya Univ.), Jialei Chen, Chenkai Zhang, Daisuke Deguchi, Hiroshi Murase (Nagoya Univ.)",Zhenzhen Quan (Shandong University)*; Jialei Chen (Nagoya University); Chenkai ZHANG (Nagoya University); Daisuke Deguchi (Nagoya University); Hiroshi Murase (Nagoya University),,
IS3,IS3-A-6,IS3-067,追加ラベルとブランチ分割による行動予測の検討,"鈴木真, 鷲見和彦 (青学大)",,,
IS3,IS3-A-6,IS3-068,SlowFastモデルを用いた転倒行動の認識,"利重夏美, 陳訓泉, 岡部正幸 (県立広島大), 陳金輝 (和歌山大)",,,
IS3,IS3-A-6,IS3-069,MaskDiffusion: Exploiting Pre-trained Diffusion Models for Semantic Segmentation,"Yasufumi Kawano, Yoshimitsu Aoki (Keio Univ.)",Yasufumi Kawano (Keio Univ.)*; Yoshimitsu Aoki (Keio University),MaskDiffusion: Exploiting Pre-trained Diffusion Models for Semantic Segmentation,
IS3,IS3-A-6,IS3-070,周波数空間MLP-Mixerを用いた鏡面物体検出,"黒肥地立樹, 吉村優大, 八谷大岳 (和歌山大)",,,
IS3,IS3-A-6,IS3-071,RGBと偏光情報の深層マルチモーダル統合による鏡面検出,"吉村優大, 八谷大岳 (和歌山大)",,,
IS3,IS3-A-6,IS3-072,不良品検出のためのデワーピング拡散モデル,"内田輝 (東工大), 吉田悠一 (デンソーアイティーラボラトリ/東工大), 池畑諭 (東工大), 佐藤育郎 (デンソーアイティーラボラトリ/東工大)",,,
IT,IS3-B-3,IT-11,Dr.Hair: Reconstructing Scalp-Connected Hair Strands without Pre-training via Differentiable Rendering of Line Segments,"Yusuke Takimoto, Hikari Takehara, Hiroyuki Sato (Huawei Technologies Japan K.K.), Zihao Zhu (Keio Univ., Huawei Technologies Japan K.K.), Bo Zheng (Huawei Technologies Japan K.K.)",,,CVPR
IT,IS3-B-3,IT-12,Matting by Generation,"Zhixiang Wang (Univ. of Tokyo, NII), Baiang Li (Hefei Univ. of Technology), Jian Wang (Snapchat), Yu-Lun Liu (National Yang Ming Chiao Tung Univ.), Jinwei Gu (Univ. of Hong Kong), Yung-Yu Chuang (National Taiwan Univ.), Shin'ichi Satoh (NII, Univ. of Tokyo)",,,SIGGRAPH
IT,IS3-B-3,IT-13,SAS: Structured Activation Sparsificatio,"Yusuke Sekikawa, Shingo Yashima (DENSO IT Laboratory)",,,ICLR
IT,IS3-B-3,IT-14,Theoretical Understanding of Learning from Adversarial Perturbations,"Soichiro Kumano (Univ. of Tokyo), Hiroshi Kera (Chiba Univ.), Toshihiko Yamasaki (Univ. of Tokyo)",,,ICLR
IT,IS3-B-3,IT-15,LoCoOp: Few-Shot Out-of-Distribution Detection via Prompt Learning,"Atsuyuki Miyai (Univ. of Tokyo), Qing Yu (LY , Univ. of Tokyo), Go Irie (Tokyo Univ. of Science), Kiyoharu Aizawa (Univ. of Tokyo)",,,NeurIPS
IT,IS3-B-3,IT-16,Deep Depth from Focal Stack with Defocus Model for Camera-Setting Invariance,"Yuki Fujimura (NAIST), Masaaki Iiyama (Shiga Univ.), Takuya Funatomi, Yasuhiro Mukaigawa (NAIST)",,,IJCV
IS3,IS3-B-6,IS3-073,スタイル変換とフラクタル画像を用いた植物化石検出手法の検討,"辻村拓哉, 井上勝文, 吉岡理文 (阪公大), 山田敏弘 (北大)",Takuya Tsujimura (osaka metropolitan university)*; Katsufumi Inoue (Osaka Metropolitan University); Michifumi Yoshioka (Osaka Metropolitan University); Toshihiro Yamada (Hokkaido University),Examination of Method for Detecting Plant Fossils Using Style Transfer and Fractal Images,
IS3,IS3-B-6,IS3-074,合成開口レーダ画像向けニューラルネットワークにおける​少量訓練データ対策の有効性検証,"西村勇希, 関谷亮太, 森浩樹 (東芝)",Yuki Nishimura (TOSHIBA CORPORATION)*; Ryota Sekiya (TOSHIBA CORPORATION); Hiroki Mori (TOSHIBA CORPORATION),Verification of the Effectiveness of Measures to Train Neural Network for Synthetic Aperture Radar Images by Limited Data,
IS3,IS3-B-6,IS3-075,潜在拡散モデルと自己注意ガイダンスによる線⾍の動画像の異常検知,"清水一樹, 遠里由佳子 (立命館大)",,,
IS3,IS3-B-6,IS3-076,CLIPと適合性フィードバックによる対話的検索システム,"奈良亮耶 (東大), YuChieh Lin, 野澤優治, Youyang Ng, 伊藤剛, 鳥井修 (Kioxia), 松井勇佑 (東大)",Ryoya Nara (The University of Tokyo)*; Yu-Chieh Lin (Kioxia Corporation); Yuji Nozawa (Kioxia Corporation); Youyang Ng (Kioxia Corporation); Goh Itoh (Kioxia Corporation); Osamu Torii (Kioxia Corporation); Yusuke Matsui (The University of Tokyo),Revisiting Relevance Feedback for CLIP-based Interactive Image Retrieval,
IS3,IS3-B-6,IS3-077,ハイパースペクトル画像に基づくペンギンの個体識別,"昇洋太, 小篠裕子 (電機大), 田中正行 (東工大)",,,
